City,Date,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,AQI,AQI_Bucket,Deaths,
Lucknow,10-06-2020,91.02,,6.11,15.44,13.81,20.58,1.13,6.39,51.12,6.83,6.94,,193,Moderate,,631
Lucknow,11-06-2020,79.09,,5.06,15.07,13.79,19.48,1.18,6,44.3,15.04,4.57,,183,Moderate,,652
Lucknow,12-06-2020,71.59,,5.42,10.4,10.62,12.06,1.19,6.89,42.83,15.65,5.01,,166,Moderate,,689
Lucknow,13-06-2020,51.8,,5.87,10.32,10.55,12.07,1.06,6.05,47.41,11.53,6.68,,117,Moderate,,736
Lucknow,14-06-2020,41.87,,5.57,9.22,10.09,11.83,1.03,6.44,45.48,11.3,4.8,,91,Satisfactory,,756
Lucknow,15-06-2020,46.39,,5.99,11.68,11.5,11.74,1.07,6.84,48.03,11.1,11.6,,79,Satisfactory,,780
Lucknow,16-06-2020,31.6,,5.23,9.35,9.23,11.91,1.11,5.93,51.25,10.26,5.56,,76,Satisfactory,,796
Lucknow,17-06-2020,39.69,,7.56,12.42,12.46,11.71,1.14,6.76,46.7,7.81,7.39,,73,Satisfactory,,907
Lucknow,18-06-2020,35.98,,5.84,9.99,9.9,11.72,1.18,6.05,51.53,7.68,8.58,,75,Satisfactory,,960
Lucknow,19-06-2020,35.25,,6.23,8.1,9.18,11.89,1.07,5.3,48.21,13.7,6.18,,70,Satisfactory,,1023
Lucknow,20-06-2020,36.49,,6.83,7.85,9.3,11.69,1.01,5.34,54.11,19.92,5.19,,78,Satisfactory,,1094
Lucknow,21-06-2020,29.43,,7.07,7.92,9.59,11.8,1.06,5.08,49.52,15.74,3.9,,71,Satisfactory,,1165
Lucknow,22-06-2020,29.44,,6.49,7.97,9.31,11.42,1.02,5.27,49.16,10.45,6.21,,64,Satisfactory,,1238
Lucknow,23-06-2020,34.52,,7.86,11.73,12.35,11.8,1.11,5.17,47.86,5.96,9.41,,72,Satisfactory,,1294
Lucknow,24-06-2020,45.74,,8.94,23.96,19.87,11.87,1.2,4.86,47.33,7.36,9.17,,90,Satisfactory,,1336
Lucknow,25-06-2020,54.97,,8.68,28.99,22.33,11.93,1.16,4.93,42.23,8.81,15.01,,116,Moderate,,1387
Lucknow,26-06-2020,38.9,,7.93,20.1,17.02,11.9,0.98,3.97,46.84,8.8,12.49,,81,Satisfactory,,1437
Lucknow,27-06-2020,32.23,,9.47,19.22,17.78,11.63,0.8,3.77,56.36,10.16,24.19,,74,Satisfactory,,1494
Lucknow,28-06-2020,34.58,,10.39,17.67,17.6,11.68,0.81,2.85,56.4,10.98,13.78,,77,Satisfactory,,1528
Lucknow,29-06-2020,30.19,,12.14,18.47,18.87,11.63,0.8,3.36,43.61,15.05,11.58,,65,Satisfactory,,1565
Lucknow,30-06-2020,38.27,,6.14,11.94,11.95,11.79,0.72,4.31,41.17,21.78,7.49,,69,Satisfactory,,1597
Lucknow,01-07-2020,34.97,,8.5,14.44,6.73,11.75,0.73,6.02,36.07,7.79,2.62,,76,Satisfactory,,1633
Mumbai,01-01-2015,,,,,27.38,,0,,,0,0,0,,,,1656
Mumbai,02-01-2015,,,,,26.2,,0,,,0,0,0,,,,1679
Mumbai,03-01-2015,,,,,26.04,,0,,,0,0,0,,,,1685
Mumbai,04-01-2015,,,,,25.97,,0,,,0,0,0,,,,1704
Mumbai,05-01-2015,,,,,25.18,,0,,,0,0,0,,,,1738
Mumbai,06-01-2015,,,,,26.41,,0,,,0,0,0,,,,1776
Mumbai,07-01-2015,,,,,27.08,,0,,,0,0,0,,,,1816
Mumbai,08-01-2015,,,,,27.48,,0,,,0,0,0,,,,1854
Mumbai,09-01-2015,,,,,27.22,,0,,,0,0,0,,,,1908
Mumbai,10-01-2015,,,,,28.03,,0,,,0,0,0,,,,1938
Mumbai,11-01-2015,,,,,27.57,,0,,,0,0,0,,,,1980
Mumbai,12-01-2015,,,,,28.44,,0,,,0,0,0,,,,1969
Mumbai,13-01-2015,,,,,29.15,,0,,,0,0,0,,,,1989
Mumbai,14-01-2015,,,,,28.59,,0,,,0,0,0,,,,2056
Mumbai,15-01-2015,,,,,27.83,,0,,,0,0,0,,,,2084
Mumbai,16-01-2015,,,,,27.1,,0,,,0,0,0,,,,2968
Mumbai,17-01-2015,,,,,27.21,,0,,,0,0,0,,,,2888
Mumbai,18-01-2015,,,,,27.89,,0,,,0,0,0,,,,2825
Mumbai,19-01-2015,,,,,26.78,,0,,,0,0,0,,,,2791
Mumbai,20-01-2015,,,,,25.39,,0,,,0,0,0,,,,2743
Mumbai,21-01-2015,,,,,25.04,,0,,,0,0,0,,,,2755
Mumbai,22-01-2015,,,,,24.28,,0,,,0,0,0,,,,2772
Mumbai,23-01-2015,,,,,26.51,,0,,,0,0,0,,,,2800
Mumbai,24-01-2015,,,,,26.59,,0,,,0,0,0,,,,2744
Mumbai,25-01-2015,,,,,26.27,,0,,,0,0,0,,,,2690
Mumbai,26-01-2015,,,,,26.86,,0,,,0,0,0,,,,2618
Mumbai,27-01-2015,,,,,27.26,,0,,,0,0,0,,,,2580
Mumbai,28-01-2015,,,,,26.45,,0,,,0,0,0,,,,2607
Mumbai,29-01-2015,,,,,26.3,,0,,,0,0,0,,,,2661
Mumbai,30-01-2015,,,,,25.64,,0,,,0,0,0,,,,2553
Mumbai,31-01-2015,,,,,27.34,,0,,,0,0,0,,,,2616
Mumbai,01-02-2015,,,,,27.25,,0,,,0,0,0,,,,2582
Mumbai,02-02-2015,,,,,26,,0,,,0,0,0,,,,2639
Mumbai,03-02-2015,,,,,28.16,,0,,,0,0,0,,,,2677
Mumbai,04-02-2015,,,,,29.13,,0,,,0,0,0,,,,2597
Mumbai,05-02-2015,,,,,28.98,,0,,,0,0,0,,,,2618
Mumbai,06-02-2015,,,,,28.69,,0,,,0,0,0,,,,2601
Mumbai,07-02-2015,,,,,27.46,,0,,,0,0,0,,,,2594
Mumbai,08-02-2015,,,,,26.77,,0,,,0,0,0,,,,2517
Mumbai,09-02-2015,,,,,28.25,,0,,,0,0,0,,,,2548
Mumbai,10-02-2015,,,,,28.48,,0,,,0,0,0,,,,2674
Mumbai,11-02-2015,,,,,27.56,,0,,,0,0,0,,,,2529
Mumbai,12-02-2015,,,,,27.86,,0,,,0,0,0,,,,2577
Mumbai,13-02-2015,,,,,28,,0,,,0,0,0,,,,2599
Mumbai,14-02-2015,,,,,28.2,,0,,,0,0,0,,,,2642
Mumbai,15-02-2015,,,,,25.99,,0,,,0,0,0,,,,3768
Mumbai,16-02-2015,,,,,25.47,,0,,,0,0,0,,,,3789
Mumbai,17-02-2015,,,,,26.31,,0,,,0,0,0,,,,3925
Mumbai,18-02-2015,,,,,25.14,,0,,,0,0,0,,,,4040
Mumbai,19-02-2015,,,,,25.22,,0,,,0,0,0,,,,4053
Mumbai,20-02-2015,,,,,25.44,,0,,,0,0,0,,,,4028
Mumbai,21-02-2015,,,,,26.82,,0,,,0,0,0,,,,3995
Mumbai,22-02-2015,,,,,27.54,,0,,,0,0,0,,,,3887
Mumbai,23-02-2015,,,,,29.02,,0,,,0,0,0,,,,3837
Mumbai,24-02-2015,,,,,26.68,,0,,,0,0,0,,,,3777
Mumbai,25-02-2015,,,,,26.41,,0,,,0,0,0,,,,3644
Mumbai,26-02-2015,,,,,26.85,,0,,,0,0,0,,,,3632
Mumbai,27-02-2015,,,,,26.84,,0,,,0,0,0,,,,3408
Mumbai,28-02-2015,,,,,25.4,,0,,,0,0,0,,,,3465
Mumbai,01-03-2015,,,,,24.76,,0,,,0,0,0,,,,3513
Mumbai,02-03-2015,,,,,27.32,,0,,,0,0,0,,,,3569
Mumbai,03-03-2015,,,,,27.16,,0,,,0,0,0,,,,3357
Mumbai,04-03-2015,,,,,27.37,,0,,,0,0,0,,,,3358
Mumbai,05-03-2015,,,,,28.75,,0,,,0,0,0,,,,3424
Mumbai,06-03-2015,,,,,30.51,,0,,,0,0,0,,,,3452
Mumbai,07-03-2015,,,,,27.12,,0,,,0,0,0,,,,3510
Mumbai,08-03-2015,,,,,27.07,,0,,,0,0,0,,,,3332
Mumbai,09-03-2015,,,,,44.83,,0,,,0,0,0,,,,3441
Mumbai,10-03-2015,,,,,148.63,,0,,,0,0,0,,,,3518
Mumbai,11-03-2015,,,,,159.94,,0,,,0,0,0,,,,3630
Mumbai,12-03-2015,,,,,141.44,,0,,,0,0,0,,,,3812
Mumbai,13-03-2015,,,,,143.29,,0,,,0,0,0,,,,3850
Mumbai,14-03-2015,,,,,96.51,,0,,,0,0,0,,,,4087
Mumbai,15-03-2015,,,,,68.31,,0,,,0,0,0,,,,4187
Mumbai,16-03-2015,,,,,77.33,,0,,,0,0,0,,,,4112
Mumbai,17-03-2015,,,,,147.88,,0,,,0,0,0,,,,322
Mumbai,18-03-2015,,,,,146.64,,0,,,0,0,0,,,,338
Mumbai,19-03-2015,,,,,192.23,,0,,,0,0,0,,,,351
Mumbai,20-03-2015,,,,,216.78,,0,,,0,0,0,,,,357
Mumbai,21-03-2015,,,,,146.9,,0,,,0,0,0,,,,356
Mumbai,22-03-2015,,,,,129.06,,0,,,0,0,0,,,,357
Mumbai,23-03-2015,,,,,69.39,,0,,,0,0,0,,,,355
Mumbai,24-03-2015,,,,,126.4,,0,,,0,0,0,,,,359
Mumbai,25-03-2015,,,,,133.37,,0,,,0,0,0,,,,367
Mumbai,26-03-2015,,,,,75.96,,0,,,0,0,0,,,,371
Mumbai,27-03-2015,,,,,68.16,,0,,,0,0,0,,,,364
Mumbai,28-03-2015,,,,,50.92,,0,,,0,0,0,,,,357
Mumbai,29-03-2015,,,,,74.38,,0,,,0,0,0,,,,356
Mumbai,30-03-2015,,,,,83.22,,0,,,0,0,0,,,,355
Mumbai,31-03-2015,,,,,93.38,,0,,,0,0,0,,,,361
Mumbai,01-04-2015,,,,,149.29,,0,,,0,0,0,,,,369
Mumbai,02-04-2015,,,,,89.25,,0,,,0,0,0,,,,377
Mumbai,03-04-2015,,,,,73.5,,0,,,0,0,0,,,,380
Mumbai,04-04-2015,,,,,80.04,,0,,,0,0,0,,,,369
Mumbai,05-04-2015,,,,,65.24,,0,,,0,0,0,,,,363
Mumbai,06-04-2015,,,,,74.24,,0,,,0,0,0,,,,356
Mumbai,07-04-2015,,,,,103.3,,0,,,0,0,0,,,,347
Mumbai,08-04-2015,,,,,88.63,,0,,,0,0,0,,,,341
Mumbai,09-04-2015,,,,,53,,0,,,0,0,0,,,,341
Mumbai,10-04-2015,,,,,62,,0,,,0,0,0,,,,347
Mumbai,11-04-2015,,,,,41.87,,0,,,0,0,0,,,,355
Mumbai,12-04-2015,,,,,57.21,,0,,,0,0,0,,,,355
Mumbai,13-04-2015,,,,,66.13,,0,,,0,0,0,,,,361
Mumbai,14-04-2015,,,,,68.25,,0,,,0,0,0,,,,376
Mumbai,15-04-2015,,,,,14.12,,0,,,0,0,0,,,,393
Mumbai,16-04-2015,,,,,25.34,,0,,,0,0,0,,,,6638
Mumbai,17-04-2015,,,,,25.7,,0,,,0,0,0,,,,6355
Mumbai,18-04-2015,,,,,25.61,,0,,,0,0,0,,,,6196
Mumbai,19-04-2015,,,,,25.61,,0,,,0,0,0,,,,5974
Mumbai,20-04-2015,,,,,30.29,,0,,,0,0,0,,,,5916
Mumbai,21-04-2015,,,,,28.14,,0,,,0,0,0,,,,5960
Mumbai,22-04-2015,,,,,28.16,,0,,,0,0,0,,,,5692
Mumbai,23-04-2015,,,,,28.19,,0,,,0,0,0,,,,5667
Mumbai,24-04-2015,,,,,28.13,,0,,,0,0,0,,,,5383
Mumbai,25-04-2015,,,,,28.24,,0,,,0,0,0,,,,5288
Mumbai,26-04-2015,,,,,44.42,,0,,,0,0,0,,,,5242
Mumbai,27-04-2015,,,,,66.93,,0,,,0,0,0,,,,5185
Mumbai,28-04-2015,,,,,28.93,,0,,,0,0,0,,,,5100
Mumbai,29-04-2015,,,,,28.81,,0,,,0,0,0,,,,5190
Mumbai,30-04-2015,,,,,28.97,,0,,,0,0,0,,,,4992
Mumbai,01-05-2015,,,,,29.45,,0,,,0,0,0,,,,4968
Mumbai,02-05-2015,,,,,31.07,,0,,,0,0,0,,,,4798
Mumbai,03-05-2015,,,,,33.46,,0,,,0,0,0,,,,4780
Mumbai,04-05-2015,,,,,31.89,,0,,,0,0,0,,,,4809
Mumbai,05-05-2015,,,,,27.97,,0,,,0,0,0,,,,4801
Mumbai,06-05-2015,,,,,28.01,,0,,,0,0,0,,,,4819
Mumbai,07-05-2015,,,,,46.54,,0,,,0,0,0,,,,4868
Mumbai,08-05-2015,,,,,27.7,,0,,,0,0,0,,,,4877
Mumbai,09-05-2015,,,,,27.83,,0,,,0,0,0,,,,4867
Mumbai,10-05-2015,,,,,27.91,,0,,,0,0,0,,,,4772
Mumbai,11-05-2015,,,,,27.9,,0,,,0,0,0,,,,4862
Mumbai,12-05-2015,,,,,27.98,,0,,,0,0,0,,,,4850
Mumbai,13-05-2015,,,,,25.47,,0,,,0,0,0,,,,4904
Mumbai,14-05-2015,,,,,23.08,,0,,,0,0,0,,,,5053
Mumbai,15-05-2015,,,,,23.12,,0,,,0,0,0,,,,5058
Mumbai,16-05-2015,,,,,23.14,,0,,,0,0,0,,,,2632
Mumbai,17-05-2015,,,,,23.28,,0,,,0,0,0,,,,2764
Mumbai,18-05-2015,,,,,23.2,,0,,,0,0,0,,,,2877
Mumbai,19-05-2015,,,,,23.14,,0,,,0,0,0,,,,2964
Mumbai,20-05-2015,,,,,23.11,,0,,,0,0,0,,,,3084
Mumbai,21-05-2015,,,,,23.22,,0,,,0,0,0,,,,3227
Mumbai,22-05-2015,,,,,23.37,,0,,,0,0,0,,,,3422
Mumbai,23-05-2015,,,,,23.46,,0,,,0,0,0,,,,3450
Mumbai,24-05-2015,,,,,23.55,,0,,,0,0,0,,,,3573
Mumbai,25-05-2015,,,,,23.41,,0,,,0,0,0,,,,3678
Mumbai,26-05-2015,,,,,23.46,,0,,,0,0,0,,,,3798
Mumbai,27-05-2015,,,,,23.5,,0,,,0,0,0,,,,3916
Mumbai,28-05-2015,,,,,23.57,,0,,,0,0,0,,,,3986
Mumbai,29-05-2015,,,,,23.5,,0,,,0,0,0,,,,4165
Mumbai,30-05-2015,,,,,23.51,,0,,,0,0,0,,,,4243
Mumbai,31-05-2015,,,,,23.78,,0,,,0,0,0,,,,4287
Mumbai,01-06-2015,,,,,23.69,,0,,,0,0,0,,,,4373
Mumbai,02-06-2015,,,,,41.01,,0,,,0,0,0,,,,4458
Mumbai,03-06-2015,,,,,57.53,,0,,,0,0,0,,,,4606
Mumbai,04-06-2015,,,,,23.38,,0,,,0,0,0,,,,4689
Mumbai,05-06-2015,,,,,30.52,,0,,,0,0,0,,,,4765
Mumbai,06-06-2015,,,,,23.05,,0,,,0,0,0,,,,4899
Mumbai,07-06-2015,,,,,23.35,,0,,,0,0,0,,,,5022
Mumbai,08-06-2015,,,,,22.96,,0,,,0,0,0,,,,5081
Mumbai,09-06-2015,,,,,23,,0,,,0,0,0,,,,5173
Mumbai,10-06-2015,,,,,23.06,,0,,,0,0,0,,,,5260
Mumbai,11-06-2015,,,,,23.02,,0,,,0,0,0,,,,5389
Mumbai,12-06-2015,,,,,22.96,,0,,,0,0,0,,,,5538
Mumbai,13-06-2015,,,,,23.01,,0,,,0,0,0,,,,5777
Mumbai,14-06-2015,,,,,23.04,,0,,,0,0,0,,,,5984
Mumbai,15-06-2015,,,,,23,,0,,,0,0,0,,,,2818
Mumbai,16-06-2015,,,,,23,,0,,,0,0,0,,,,2788
Mumbai,17-06-2015,,,,,24.84,,0,,,0,0,0,,,,2817
Mumbai,18-06-2015,,,,,23.16,,0,,,0,0,0,,,,2842
Mumbai,19-06-2015,,,,,23.24,,0,,,0,0,0,,,,2842
Mumbai,20-06-2015,,,,,16.77,,0,,,0,0,0,,,,2810
Mumbai,21-06-2015,,,,,18.88,,0,,,0,0,0,,,,2706
Mumbai,22-06-2015,,,,,18.87,,0,,,0,0,0,,,,2593
Mumbai,23-06-2015,,,,,18.87,,0,,,0,0,0,,,,2467
Mumbai,24-06-2015,,,,,18.85,,0,,,0,0,0,,,,2447
Mumbai,25-06-2015,,,,,18.95,,0,,,0,0,0,,,,2341
Mumbai,26-06-2015,,,,,18.98,,0,,,0,0,0,,,,2350
Mumbai,27-06-2015,,,,,18.97,,0,,,0,0,0,,,,2314
Mumbai,28-06-2015,,,,,19.04,,0,,,0,0,0,,,,2228
Mumbai,29-06-2015,,,,,19.02,,0,,,0,0,0,,,,2130
Mumbai,30-06-2015,,,,,19.04,,0,,,0,0,0,,,,2038
Mumbai,01-07-2015,,,,,19.03,,0,,,0,0,0,,,,1993
Mumbai,02-07-2015,,,,,19.02,,0,,,0,0,0,,,,1942
Mumbai,03-07-2015,,,,,19.05,,0,,,0,0,0,,,,1871
Mumbai,04-07-2015,,,,,19.11,,0,,,0,0,0,,,,1830
Mumbai,05-07-2015,,,,,19.25,,0,,,0,0,0,,,,1771
Mumbai,06-07-2015,,,,,19.22,,0,,,0,0,0,,,,1699
Mumbai,07-07-2015,,,,,19.25,,0,,,0,0,0,,,,1656
Mumbai,08-07-2015,,,,,19.24,,0,,,0,0,0,,,,1627
Mumbai,09-07-2015,,,,,19.24,,0,,,0,0,0,,,,1598
Mumbai,10-07-2015,,,,,19.27,,0,,,0,0,0,,,,1598
Mumbai,11-07-2015,,,,,19.28,,0,,,0,0,0,,,,1651
Mumbai,12-07-2015,,,,,19.39,,0,,,0,0,0,,,,1695
Mumbai,13-07-2015,,,,,19.31,,0,,,0,0,0,,,,1735
Mumbai,14-07-2015,,,,,19.26,,0,,,0,0,0,,,,1774
Mumbai,15-07-2015,,,,,19.3,,0,,,0,0,0,,,,25
Mumbai,16-07-2015,,,,,19.41,,0,,,0,0,0,,,,27
Mumbai,17-07-2015,,,,,19.37,,0,,,0,0,0,,,,28
Mumbai,18-07-2015,,,,,19.4,,0,,,0,0,0,,,,30
Mumbai,19-07-2015,,,,,19.65,,0,,,0,0,0,,,,32
Mumbai,20-07-2015,,,,,20.18,,0,,,0,0,0,,,,34
Mumbai,21-07-2015,,,,,22.46,,0,,,0,0,0,,,,36
Mumbai,22-07-2015,,,,,27.67,,0,,,0,0,0,,,,38
Mumbai,23-07-2015,,,,,19.86,,0,,,0,0,0,,,,41
Mumbai,24-07-2015,,,,,19.92,,0,,,0,0,0,,,,43
Mumbai,25-07-2015,,,,,19.9,,0,,,0,0,0,,,,45
Mumbai,26-07-2015,,,,,19.83,,0,,,0,0,0,,,,48
Mumbai,27-07-2015,,,,,19.68,,0,,,0,0,0,,,,51
Mumbai,28-07-2015,,,,,19.71,,0,,,0,0,0,,,,54
Mumbai,29-07-2015,,,,,19.96,,0,,,0,0,0,,,,59
Mumbai,30-07-2015,,,,,29.59,,0,,,0,0,0,,,,62
Mumbai,31-07-2015,,,,,27.91,,0,,,0,0,0,,,,66
Mumbai,01-08-2015,,,,,19.74,,0,,,0,0,0,,,,70
Mumbai,02-08-2015,,,,,19.88,,0,,,0,0,0,,,,74
Mumbai,03-08-2015,,,,,20.15,,0,,,0,0,0,,,,77
Mumbai,04-08-2015,,,,,19.92,,0,,,0,0,0,,,,82
Mumbai,05-08-2015,,,,,19.96,,0,,,0,0,0,,,,86
Mumbai,06-08-2015,,,,,25.4,,0,,,0,0,0,,,,91
Mumbai,07-08-2015,,,,,19.19,,0,,,0,0,0,,,,95
Mumbai,08-08-2015,,,,,19.09,,0,,,0,0,0,,,,98
Mumbai,09-08-2015,,,,,19.1,,0,,,0,0,0,,,,103
Mumbai,10-08-2015,,,,,21.29,,0,,,0,0,0,,,,108
Mumbai,11-08-2015,,,,,17.96,,0,,,0,0,0,,,,114
Mumbai,12-08-2015,,,,,20.1,,0,,,0,0,0,,,,121
Mumbai,13-08-2015,,,,,30.94,,0,,,0,0,0,,,,127
Mumbai,14-08-2015,,,,,48.78,,0,,,0,0,0,,,,32
Mumbai,15-08-2015,,,,,64.61,,0,,,0,0,0,,,,33
Mumbai,16-08-2015,,,,,68.83,,0,,,0,0,0,,,,32
Mumbai,17-08-2015,,,,,105.22,,0,,,0,0,0,,,,32
Mumbai,18-08-2015,,,,,58.14,,0,,,0,0,0,,,,33
Mumbai,19-08-2015,,,,,48.61,,0,,,0,0,0,,,,33
Mumbai,20-08-2015,,,,,31.35,,0,,,0,0,0,,,,33
Mumbai,21-08-2015,,,,,30.96,,0,,,0,0,0,,,,32
Mumbai,22-08-2015,,,,,35.06,,0,,,0,0,0,,,,32
Mumbai,23-08-2015,,,,,35.9,,0,,,0,0,0,,,,33
Mumbai,24-08-2015,,,,,34.06,,0,,,0,0,0,,,,32
Mumbai,25-08-2015,,,,,55.08,,0,,,0,0,0,,,,31
Mumbai,26-08-2015,,,,,26.95,,0,,,0,0,0,,,,31
Mumbai,27-08-2015,,,,,14.48,,0,,,0,0,0,,,,31
Mumbai,28-08-2015,,,,,93.84,,0,,,0,0,0,,,,30
Mumbai,29-08-2015,,,,,72.08,,0,,,0,0,0,,,,29
Mumbai,30-08-2015,,,,,56.18,,0,,,0,0,0,,,,29
Mumbai,31-08-2015,,,,,57.92,,0,,,0,0,0,,,,29
Mumbai,01-09-2015,,,,,38.72,,0,,,0,0,0,,,,28
Mumbai,02-09-2015,,,,,45.2,,0,,,0,0,0,,,,28
Mumbai,03-09-2015,,,,,52.07,,0,,,0,0,0,,,,28
Mumbai,04-09-2015,,,,,54.44,,0,,,0,0,0,,,,28
Mumbai,05-09-2015,,,,,51.49,,0,,,0,0,0,,,,28
Mumbai,06-09-2015,,,,,40.51,,0,,,0,0,0,,,,28
Mumbai,07-09-2015,,,,,33.59,,0,,,0,0,0,,,,28
Mumbai,08-09-2015,,,,,52.77,,0,,,0,0,0,,,,28
Mumbai,09-09-2015,,,,,45.86,,0,,,0,0,0,,,,28
Mumbai,10-09-2015,,,,,65.23,,0,,,0,0,0,,,,29
Mumbai,11-09-2015,,,,,67.7,,0,,,0,0,0,,,,29
Mumbai,12-09-2015,,,,,53.31,,0,,,0,0,0,,,,29
Mumbai,13-09-2015,,,,,49.33,,0,,,0,0,0,,,,865
Mumbai,14-09-2015,,,,,37.42,,0,,,0,0,0,,,,865
Mumbai,15-09-2015,,,,,26.27,,0,,,0,0,0,,,,867
Mumbai,16-09-2015,,,,,38.43,,0,,,0,0,0,,,,901
Mumbai,17-09-2015,,,,,10.81,,0,,,0,0,0,,,,917
Mumbai,18-09-2015,,,,,10.83,,0,,,0,0,0,,,,958
Mumbai,19-09-2015,,,,,11.46,,0,,,0,0,0,,,,1031
Mumbai,20-09-2015,,,,,30.68,,0,,,0,0,0,,,,1105
Mumbai,21-09-2015,,,,,18.24,,0,,,0,0,0,,,,1162
Mumbai,22-09-2015,,,,,27.42,,0,,,0,0,0,,,,1214
Mumbai,23-09-2015,,,,,37.69,,0,,,0,0,0,,,,1232
Mumbai,24-09-2015,,,,,36.61,,0,,,0,0,0,,,,1270
Mumbai,25-09-2015,,,,,58.28,,0,,,0,0,0,,,,1323
Mumbai,26-09-2015,,,,,61.58,,0,,,0,0,0,,,,1442
Mumbai,27-09-2015,,,,,60.09,,0,,,0,0,0,,,,1598
Mumbai,28-09-2015,,,,,56.93,,0,,,0,0,0,,,,1705
Mumbai,29-09-2015,,,,,65.55,,0,,,0,0,0,,,,1784
Mumbai,30-09-2015,,,,,96.75,,0,,,0,0,0,,,,1846
Mumbai,01-10-2015,,,,,96.91,,0,,,0,0,0,,,,1904
Mumbai,02-10-2015,,,,,57.75,,0,,,0,0,0,,,,1973
Mumbai,03-10-2015,,,,,42.06,,0,,,0,0,0,,,,2033
Mumbai,04-10-2015,,,,,58.73,,0,,,0,0,0,,,,2089
Mumbai,05-10-2015,,,,,66.33,,0,,,0,0,0,,,,2232
Mumbai,06-10-2015,,,,,76.95,,0,,,0,0,0,,,,2411
Mumbai,07-10-2015,,,,,101.49,,0,,,0,0,0,,,,2552
Mumbai,08-10-2015,,,,,89.04,,0,,,0,0,0,,,,2684
Mumbai,09-10-2015,,,,,36.82,,0,,,0,0,0,,,,2749
Mumbai,10-10-2015,,,,,32.81,,0,,,0,0,0,,,,2754
Mumbai,11-10-2015,,,,,44.91,,0,,,0,0,0,,,,2765
Mumbai,12-10-2015,,,,,46.38,,0,,,0,0,0,,,,2789
Mumbai,13-10-2015,,,,,57.37,,0,,,0,0,0,,,,210099
Mumbai,14-10-2015,,,,,76.35,,0,,,0,0,0,,,,214858
Mumbai,15-10-2015,,,,,103.37,,0,,,0,0,0,,,,219622
Mumbai,16-10-2015,,,,,109.07,,0,,,0,0,0,,,,224452
Mumbai,17-10-2015,,,,,77.91,,0,,,0,0,0,,,,227539
Mumbai,18-10-2015,,,,,64.58,,0,,,0,0,0,,,,232300
Mumbai,19-10-2015,,,,,76.48,,0,,,0,0,0,,,,237844
Mumbai,20-10-2015,,,,,119.37,,0,,,0,0,0,,,,242622
Mumbai,21-10-2015,,,,,116.6,,0,,,0,0,0,,,,250392
Mumbai,22-10-2015,,,,,92.44,,0,,,0,0,0,,,,261934
Mumbai,23-10-2015,,,,,82.39,,0,,,0,0,0,,,,276178
Mumbai,24-10-2015,,,,,99.83,,0,,,0,0,0,,,,289899
Mumbai,25-10-2015,,,,,80.41,,0,,,0,0,0,,,,306526
Mumbai,26-10-2015,,,,,82.05,,0,,,0,0,0,,,,324649
Mumbai,27-10-2015,,,,,82.3,,0,,,0,0,0,,,,343603
Mumbai,28-10-2015,,,,,105.83,,0,,,0,0,0,,,,357098
Mumbai,29-10-2015,,,,,134.01,,0,,,0,0,0,,,,362688
Mumbai,30-10-2015,,,,,107.34,,0,,,0,0,0,,,,372158
Mumbai,31-10-2015,,,,,91.69,,0,,,0,0,0,,,,387442
Mumbai,01-11-2015,,,,,96.58,,0,,,0,0,0,,,,405014
Mumbai,02-11-2015,,,,,97.69,,0,,,0,0,0,,,,425065
Mumbai,03-11-2015,,,,,134.01,,0,,,,,,,,,441378
Mumbai,04-11-2015,,,,,152.3,,0,,,,,,,,,450301
Mumbai,05-11-2015,,,,,129.37,,0,,,0,0,0,,,,462192
Mumbai,06-11-2015,,,,,145.27,,0,,,0,0,0,,,,472908
Mumbai,07-11-2015,,,,,146.31,,0,,,0,0,0,,,,482672
Mumbai,08-11-2015,,,,,136.41,,0,,,0,0,0,,,,495155
Mumbai,09-11-2015,,,,,151.71,,0,,,0,0,0,,,,507625
Mumbai,10-11-2015,,,,,152.57,,0,,,0,0,0,,,,519544
Mumbai,11-11-2015,,,,,129.33,,0,,,0,0,0,,,,533448
Mumbai,12-11-2015,,,,,108.3,,0,,,0,0,0,,,,102805
Mumbai,13-11-2015,,,,,108.14,,0,,,0,0,0,,,,105728
Mumbai,14-11-2015,,,,,118.58,,0,,,0,0,0,,,,109081
Mumbai,15-11-2015,,,,,123.58,,0,,,0,0,0,,,,112903
Mumbai,16-11-2015,,,,,129.55,,0,,,0,0,0,,,,116539
Mumbai,17-11-2015,,,,,123.98,,0,,,0,0,0,,,,120053
Mumbai,18-11-2015,,,,,157.62,,0,,,0,0,0,,,,123318
Mumbai,19-11-2015,,,,,167.83,,0,,,0,0,0,,,,127013
Mumbai,20-11-2015,,,,,128.16,,0,,,0,0,0,,,,129832
Mumbai,21-11-2015,,,,,143.35,,0,,,0,0,0,,,,132655
Mumbai,22-11-2015,,,,,187.31,,0,,,0,0,0,,,,134561
Mumbai,23-11-2015,,,,,129.07,,0,,,0,0,0,,,,138533
Mumbai,24-11-2015,,,,,121.31,,0,,,0,0,0,,,,142177
Mumbai,25-11-2015,,,,,127.13,,0,,,0,0,0,,,,145906
Mumbai,26-11-2015,,,,,184.07,,0,,,0,0,0,,,,148336
